steps,run0,run1,run2,run3,run4
1327104,198.1993103,219.2745056,226.1329651,242.4945221,208.5992889
1329152,207.3128967,223.0966339,218.1513367,240.812912,181.7459106
1331200,204.7511749,186.5900879,206.4652863,251.2193298,249.4828796
1333248,219.1043091,181.1354218,246.5184326,232.5953979,201.869812
1335296,213.7718658,206.344101,256.0639343,244.3650055,201.3074951
1337344,191.0926361,192.8583679,240.748764,262.2150879,241.9423981
1345536,201.9969788,160.5827332,274.0227966,210.8101959,215.9807739
1347584,216.1507721,198.7595673,208.0458984,237.7301483,235.8128204
1351680,182.9054565,203.9020538,188.9444733,227.1889038,180.6711273
1355776,172.3758698,193.3240662,220.675705,200.3913574,212.1446533
1357824,188.5416718,166.0111694,214.6523895,251.1239624,202.615509
1359872,206.9914093,192.3063507,220.8320465,233.7627563,185.985733
1361920,219.2114258,177.4059296,195.5291138,242.0946503,203.1951294
1363968,207.7414246,170.8515015,197.2454071,241.1300049,202.2428131
1366016,222.8597565,196.8056793,198.3267517,255.3377838,191.9719086
1368064,199.0307312,178.4329224,186.8667908,222.0798798,191.8934021
1370112,198.3838348,190.7595978,206.4083862,167.1179352,207.2660065
1372160,194.5128326,199.2928162,217.7805023,240.438446,250.9264984
1376256,234.2414703,212.7583923,213.3674316,233.2257233,202.2951508
1378304,239.9961853,186.7864838,182.6769562,229.6221313,214.1315918
1380352,239.5404053,168.9597778,240.3908386,240.3516388,235.3992462
1382400,207.0328217,206.0692444,235.6499329,246.5711212,224.3309326
1384448,266.2859192,224.3587646,214.244339,252.6420135,187.4673767
1388544,257.4273987,201.6263885,215.3044434,226.2005768,185.6030426
1390592,236.1020966,213.4452515,223.3970337,244.53685,208.2712402
1392640,216.9072571,205.3219452,201.8955994,256.5378723,209.3173828
1396736,202.9581604,193.7896881,243.8943481,250.6309814,197.9615631
1398784,238.0061035,232.6699677,217.6843567,224.2863617,201.4561462
1400832,201.0530396,225.9766846,208.5534973,258.9916687,244.7253723
1402880,202.9576111,203.7012329,191.2318726,221.4111328,200.9315186
1404928,225.7250214,177.9945679,197.0663147,235.6858063,167.44104
1406976,197.0518951,179.2985687,218.5355377,180.4629974,195.1634827
1409024,209.4744415,198.7692108,205.8377075,214.9063721,182.3162994
1411072,248.8818054,188.0559692,171.6254578,264.3766174,196.8506165
1413120,234.9450531,184.9380493,210.7398834,222.7387238,200.7407227
1419264,228.6931152,202.9019928,191.1588287,247.4375,186.3939209
1423360,198.9350739,248.5740509,217.0108032,264.6435547,167.7116852
1427456,174.5747375,183.868515,213.7697449,263.2325439,234.8986664
1433600,193.7613983,210.507309,202.7031097,245.2731171,183.4161682
1435648,190.0450439,203.464325,185.0717926,245.9615021,197.8540649
1437696,209.3520813,218.8029022,220.4497986,206.1288605,166.1443787
1439744,230.2408142,184.4432678,207.4045868,219.1695404,183.782959
1441792,212.2671661,208.9650726,207.5566101,279.7064514,207.3448334
1443840,199.9445343,212.0437317,219.7614288,257.0851135,198.6453857
1445888,243.2630463,214.8047791,185.9231415,231.3171997,193.3753815
1447936,258.7382813,199.618103,231.9397888,230.0077057,192.7714233
1449984,199.358963,188.2175751,227.0799561,212.0455933,200.3324738
1452032,181.0220642,180.937088,226.3301544,214.2593689,188.4037323
1454080,218.5190735,225.0038605,241.0470123,248.5262451,215.0175171
1456128,219.8565979,181.9850006,217.0903625,269.3833313,231.9403381
1458176,182.4403839,175.5448151,208.1583252,211.3100586,224.3739777
1464320,209.4668579,195.640625,181.5643463,221.0086975,214.2517395
1466368,203.2961121,191.8780518,214.7314453,205.2578278,202.8822327
1468416,179.3355103,198.6634216,250.3914948,266.8722229,195.8925629
1472512,207.9514313,213.2386627,195.2221527,215.100235,201.9395142
1474560,176.5951843,221.3896027,202.3404846,201.9670105,237.2120514
1478656,187.081604,169.8779755,228.1168976,266.8619385,225.5858917
1480704,175.0295715,179.8098602,218.6418457,287.7511902,227.1012573
1482752,195.5078888,256.2607727,233.2054291,257.2212524,216.3603821
1484800,222.0567017,240.7537384,240.5535126,205.7385406,208.1107788
1486848,246.3895111,205.3374939,237.770401,234.6698914,212.334549
1488896,195.1656494,184.2048492,217.308075,276.6885986,207.2543335
1495040,245.4918671,224.1927795,220.1868896,266.6950989,243.5908813
1497088,225.4044495,202.1824646,210.0948181,222.831192,247.4853973
1499136,253.9512177,193.6123505,208.0626984,304.2219238,255.5861816
1507328,240.0610962,210.5312195,202.2139282,224.0176086,184.132309
1509376,247.8535614,189.271347,159.3552246,251.380661,236.1819763
1513472,245.9536743,201.5715332,288.7530823,237.4866791,205.8529358
1515520,211.1772919,234.9635162,221.7771301,249.4628143,225.5635986
1517568,228.7131805,199.5840302,196.6948395,263.290741,207.389389
1519616,252.5934143,155.4260864,220.2950134,228.0836182,200.9491119
1523712,213.8617554,207.5564117,225.7494354,248.6497192,235.1078339
1527808,198.2438354,194.4693451,225.2029877,229.7662811,206.4356689
1529856,228.8990479,189.5312805,239.0345459,208.4739685,185.1494598
1531904,222.4348145,248.1009827,229.7857666,233.5201111,208.3077545
1536000,161.9561157,226.9566193,223.3727264,268.1520996,232.2606964
1538048,199.4541473,200.7584534,224.4391632,217.1031036,235.0762482
1540096,244.9702911,199.8836212,228.2400055,247.0154877,203.7700348
1542144,234.651413,187.255127,222.3244324,254.3465271,202.0905457
1544192,221.1715851,175.7632599,226.2989349,232.5189667,221.3481598
1546240,261.8486633,224.4802399,186.7729034,224.8295593,255.4312744
1548288,213.7637329,226.962265,204.6871033,266.9144592,233.8019409
1550336,201.5988312,205.565506,230.2501068,277.1965332,225.6640015
1556480,209.0427856,190.5062408,258.5457458,237.519455,232.3063354
1558528,209.1293945,265.8162231,223.8668976,248.2606354,214.641571
1562624,253.4024048,195.2702637,239.2454529,206.0811005,230.7379761
1566720,173.0695343,211.1905823,212.1042023,248.3886719,216.8988037
1568768,205.6318512,228.7699432,212.0534515,224.1521149,234.2185059
1570816,219.6092987,220.7959595,246.4337921,249.4664764,215.7823029
1572864,191.5716705,231.0423126,200.9188232,267.5357361,210.1158752
1576960,201.9139404,220.9032288,209.9714355,259.3450928,205.6978607
1579008,206.1743774,232.0215607,211.8704681,244.5151978,218.7519531
1581056,215.9086914,195.7646484,253.8526764,239.0491486,241.9352722
1583104,206.5366058,187.010849,266.6468811,214.7834625,251.574646
1585152,264.6860046,218.1377411,240.8495789,220.9586639,247.4223785
1587200,238.0626373,256.9553833,203.8896942,231.8847809,232.4237061
1589248,248.9742432,227.3446655,203.5419464,246.054306,232.9934998
1591296,237.1547089,186.8632355,195.9909973,268.8056335,207.6459045
1597440,209.3320313,202.0011597,209.1947784,231.2769928,233.0051727
1599488,251.6279297,226.2555542,194.3282013,236.8671265,240.0936584
1603584,215.450119,208.9419556,191.5878448,262.2617493,194.5062103
1605632,205.752533,219.1534576,241.328598,292.1955872,258.8388367
1607680,229.1386719,184.3622742,222.831955,292.7816162,205.0850677
1609728,259.2772522,198.973938,227.7553101,228.9042664,240.9715424
1613824,241.8244019,243.4635925,179.5694427,261.1737061,202.6664581
1617920,248.4266815,196.9419861,233.9078369,222.9184418,189.8994293
1619968,242.0973511,222.4817352,215.8286285,225.6661682,183.6993408
1622016,255.0115051,213.4583435,199.0125732,278.240387,152.2532043
1624064,204.1644287,199.4747772,212.3847656,265.0107727,216.0704651
1626112,208.829895,188.9313049,243.2530518,235.7265625,220.6440582
1628160,234.9831238,186.4042664,232.5024261,258.9125671,234.2088776
1630208,232.4881287,189.1488037,265.4316406,258.7469788,213.6517181
1632256,188.3575592,240.9193726,252.635437,243.508728,271.9547424
1636352,199.5796356,216.4797516,199.4281311,291.6734009,225.9964294
1638400,232.4914703,201.6151428,179.5201874,274.7240601,230.5027771
1640448,222.0560608,200.1347656,232.494812,267.2112732,252.496109
1644544,267.2672424,218.132309,236.936264,271.6453857,236.117157
1648640,231.6253052,199.4927979,227.7199707,249.3614655,209.6327209
1650688,239.258194,194.6003876,219.7830658,211.8799133,230.2744293
1652736,242.0514832,211.4838867,245.9480286,272.3422546,201.2725372
1654784,219.793869,216.875885,197.0484772,215.7416382,216.0997314
1656832,237.6000671,219.8996429,227.4024506,228.9629211,240.782196
1658880,224.1830444,246.4400024,228.4386902,242.0339203,216.2234039
1662976,210.533905,181.331604,264.5011597,241.549881,220.6485291
1665024,233.9378052,193.4642944,247.1460571,239.491333,216.4789276
1667072,244.4564972,192.4853973,233.0297546,213.1764832,206.5535583
1671168,215.1727295,165.2798004,207.6194763,215.3879547,193.036087
1673216,180.9809418,195.5551605,214.5733948,200.5778809,235.9011688
1677312,231.1374817,186.7766266,200.0849609,189.736496,231.824707
1683456,247.4225769,210.7475739,230.3445282,236.1866302,213.6499939
1687552,225.9798737,174.2484283,220.2804413,259.3048401,241.5494537
1689600,193.4339752,209.6155396,239.0984497,235.9365082,253.9556122
1691648,258.1011047,177.7982025,248.241333,270.6716919,198.6790619
1697792,194.7793732,189.8391266,183.7162476,264.5964355,218.1529388
1699840,266.9397583,238.0298157,193.9500275,285.0048218,238.456955
1703936,243.0080109,239.862793,226.3132019,230.0014038,211.9154205
1705984,227.9891205,233.6621704,252.0719452,226.4163666,215.3827057
1710080,187.542511,201.3952179,224.570816,273.1514893,225.352829
1712128,202.9862671,204.8221893,203.8363342,240.4227448,253.1690674
1714176,231.7223511,204.0458832,247.8270264,246.7106934,273.2001343
1718272,249.8351135,181.4128113,224.4332275,260.4688721,251.4855804
1720320,212.8531342,183.97966,184.0105591,263.0908508,239.5044708
1726464,186.7757111,173.8883362,194.278717,250.6445465,239.2651978
1728512,228.9728546,219.4928894,243.6226044,255.8173676,197.019455
1732608,234.7881165,225.0391693,215.432724,220.5074463,214.5528717
1734656,227.4041901,173.1929626,211.4513855,228.8647156,250.7518158
1736704,206.982666,197.793869,200.7522888,277.8739929,250.1344299
1738752,256.1108704,225.4989777,212.427536,262.7809753,224.937973
1742848,198.9854279,200.8605194,242.7120972,266.4882813,222.6958466
1744896,230.292984,192.1959991,232.9264221,260.0939026,224.4685974
1746944,196.7064819,213.7276154,256.6470642,251.2720337,210.8341827
1748992,213.1366882,174.2290344,248.5979462,262.1993713,185.9230347
1753088,253.260788,217.3583221,217.3321381,245.1774902,237.3071442
1757184,241.6674805,188.380127,235.8466187,229.4971924,261.2777405
1761280,238.9360199,177.8145905,219.693222,242.3481903,218.3536682
1763328,246.1002808,195.4237213,185.1674652,235.9925385,215.0593719
1765376,230.439209,201.2786407,213.8866272,237.3225403,207.239975
1767424,200.3265076,225.212738,230.0198364,264.8634949,244.7332611
1769472,253.771347,229.7235107,236.9415588,288.2433777,224.9860687
1777664,272.8633423,199.3427887,244.0398102,296.8990173,239.5807953
1779712,270.9249573,183.0058441,270.7426453,277.8282776,193.7874146
1781760,266.4622192,212.2602692,219.731781,238.0078583,198.2182159
1783808,235.9323425,184.3554993,224.0400391,248.6200714,208.8713684
1789952,255.8493958,164.5310974,196.3075867,239.8737488,238.454483
1792000,216.4952087,215.6398621,186.6234283,190.7801819,230.5947571
1794048,232.7649994,210.4589844,234.1590729,217.46138,247.7834473
1796096,198.2516479,219.0100708,246.5091248,214.0351563,212.2610016
1798144,212.1752319,234.8977509,261.8019714,256.3597412,244.1601868
1802240,229.1421204,233.1285706,241.9501953,190.1428375,235.3624878
1804288,192.6986237,242.067276,240.0864716,242.3409271,272.6037292
1806336,202.433609,202.7769928,212.2046204,269.7662964,273.1986694
1808384,241.3809052,222.8733063,211.9302216,261.5015869,232.2169495
1812480,230.6498566,215.3274841,197.0596619,278.7526245,209.6855927
1814528,204.9700775,210.4132233,201.4983063,326.5574036,234.5484772
1816576,228.2324677,218.1818695,194.6469727,255.7242126,209.6912842
1818624,216.8914032,182.1890106,214.9036713,287.8896179,209.9763184
1820672,246.4108734,208.1796112,205.273056,234.1379242,266.3504333
1822720,224.1319122,218.7487183,241.859314,237.4536743,285.3934021
1824768,207.3670349,218.8491821,255.3983002,245.6500549,265.7687988
1828864,246.4829254,215.8792267,214.905014,247.2847748,254.8583069
1830912,199.716507,189.7081604,242.324707,259.6716919,231.3590088
1832960,192.7382813,208.0269318,206.2332153,282.5624084,240.9717407
1837056,238.0835571,176.7256317,234.3479767,232.2189178,263.666748
1839104,216.1551056,197.5305023,242.901474,242.6637115,218.6905365
1843200,205.1557465,187.6748047,222.4769897,204.4941711,220.9091949
1845248,217.3941345,177.9254303,259.0028687,250.2669678,198.5005493
1853440,218.9097595,210.9736786,232.8083191,247.0430603,220.0276794
1855488,203.0365601,210.1635284,226.4703827,219.9560699,248.7577362
1859584,186.6054993,217.7315674,252.285141,243.537323,261.5541992
1861632,220.5740967,197.7933655,275.1368103,268.8494568,240.2827606
1863680,249.619751,176.7260284,224.6479492,238.7918701,227.5196686
1865728,238.7294769,213.3923798,216.6200104,258.212616,224.8981476
1867776,221.8359985,191.4587708,226.2924805,231.4306335,200.1315308
1869824,217.6471405,159.5046082,243.3177185,244.6169281,205.927002
1871872,214.463974,162.0892181,257.2258911,289.7527161,230.9725494
1875968,247.8114777,172.2103271,255.6076508,235.4519806,202.5727539
1878016,246.1596832,220.034729,260.1767578,256.3986206,219.5218964
1880064,215.4100647,225.9073486,238.0649414,228.4281464,231.2241669
1882112,247.2603912,198.804306,244.0289459,234.3385773,234.3661957
1886208,237.5566406,214.6938629,272.2431641,260.7691345,257.4987488
1888256,196.940979,206.9760284,256.8758545,233.475174,239.9174652
1890304,215.1902008,203.0061493,267.0716248,237.8977814,223.3521729
1892352,231.762619,209.3842773,229.6780396,239.0851593,221.7409515
1894400,203.5718536,211.3811493,233.4988251,238.7312927,214.4207306
1896448,230.0598907,218.748703,242.7709808,226.039856,238.5711212
1908736,241.7689362,193.2881622,207.4897003,240.7019196,236.1222229
1910784,250.3243561,241.7776337,231.231781,220.5682831,228.2090912
1912832,212.8417969,236.0872192,237.8851013,242.4422455,223.0672455
1914880,205.9920959,209.8735046,286.003418,286.8345032,206.8209534
1916928,223.8608246,244.3458405,224.3238983,258.6271362,203.2472229
1925120,197.7424927,215.5954895,216.3327332,267.1607056,228.104538
1931264,230.3774872,194.861557,201.8515472,261.2070007,251.7541809
1933312,235.081192,237.8942719,233.9230194,267.5681152,259.0544434
1937408,220.5408783,205.3400269,248.7812653,275.0630188,194.6963043
1943552,256.7310486,191.4280243,210.8996124,286.4219971,230.4142151
1945600,278.5184631,195.085907,218.4480133,283.4651489,227.4722748
1949696,218.482605,200.371994,198.4971008,237.9794159,215.0463257
1951744,238.9411163,220.1049194,213.686264,258.1848755,209.5008392
1953792,228.0821228,192.1575623,217.1013489,254.3183899,247.1889343
1955840,218.5436096,213.4511871,293.1072998,293.2837524,246.1732178
1959936,187.3942261,231.0175323,236.7207947,271.9815063,203.7858582
1961984,219.9355774,223.5405884,250.0810394,249.336441,207.5555878
1964032,250.0640106,221.0803833,230.7884521,266.1216736,215.0226593
1966080,259.6898499,223.844101,230.8857574,223.9393311,271.3528442
1968128,246.9199677,230.4259644,239.073288,225.1386108,239.8449707
1970176,226.5731506,225.8562469,238.2883759,234.0205536,241.501358
1972224,214.6803436,268.9226379,239.7608337,268.3348999,246.6959381
1974272,235.5157776,222.6192322,230.8768768,309.0987549,216.0476532
1976320,237.9205933,233.2738647,277.7670288,285.6039734,250.0387573
1980416,238.3465881,225.3310547,192.9131165,262.1151123,219.1621094
1982464,211.1580505,250.1568146,216.2997894,252.4881439,211.5717316
1986560,195.607605,216.0927887,271.0628967,293.6656494,221.764801
1990656,279.5516968,218.9886932,246.9243469,281.0244446,217.2597809
1992704,213.6018829,228.957016,232.1424713,292.1864319,228.0799713
1996800,239.6510315,221.1102295,238.9159546,252.1472778,265.3633118
2000896,199.4485168,228.0054321,216.7831421,266.8743591,231.3483276
2002944,202.5604095,207.6965332,239.7794647,240.2557678,242.312439
2004992,224.9089508,184.1675873,230.0146179,247.4644775,194.1669006
2007040,228.5642548,209.4736328,243.8535461,243.8605957,216.9736481
2013184,215.4536133,192.7319489,241.5423584,257.7842102,199.5422058
2015232,236.5189667,220.7364349,275.5804443,271.965332,242.5170593
2017280,219.5126495,210.1504364,234.3796234,274.2384033,262.057312
2019328,217.321579,241.0702362,238.918335,236.9318695,216.6992645
2023424,224.5956116,199.7985229,202.2435455,271.2718506,225.5254974
2025472,224.2231293,173.3183746,205.4508667,245.3222656,220.5984955
2029568,272.5426636,249.7416992,193.043335,279.2729187,241.5010376
2031616,210.7397308,179.9599152,230.9800873,253.5773163,241.7017975
2041856,276.7435913,247.7819366,303.0006714,249.2516327,213.5090027
2043904,287.2415466,279.1651611,276.5579834,268.5027161,220.6858978
2048000,253.6937714,210.046051,202.887207,291.9584961,217.8761902
2050048,229.6485443,210.7183075,214.8584747,263.5014343,234.8453674
2054144,246.0869751,193.5794373,253.0115051,259.0073242,259.425354
2056192,233.1540375,192.1743774,235.5190277,238.5585785,200.2075806
2058240,218.8322449,211.8514252,254.1047058,259.6637573,189.4095764
2060288,219.6684723,205.1258392,224.7563934,240.2648315,234.2704468
2064384,248.3783112,209.8834991,307.2091675,262.7228088,200.0989075
2066432,275.8831177,216.0021667,234.1165009,266.0283203,207.2325439
2068480,256.1146851,230.8803253,226.0788422,276.655426,193.2505951
2072576,283.6773071,171.5440674,244.2637024,299.1990662,251.6817169
2074624,251.1757202,198.4156036,273.4669495,250.3834686,213.0203552
2076672,223.7097321,216.653656,298.1829224,248.2986755,184.208252
2078720,247.8642578,203.2572784,236.4582062,256.7486572,253.654892
2082816,205.5317078,220.9590607,227.5553436,247.704361,240.9781342
2084864,224.0469666,192.9051056,197.0832367,234.1562653,239.5325775
2088960,222.3000031,243.7794037,211.3844299,259.0658875,248.2372894
2095104,242.7357788,244.4946442,181.0197601,276.5469666,221.1913147
2099200,274.8047791,226.1183624,221.4250336,266.3058472,247.6960144
2101248,218.3572388,216.9792023,217.8203583,328.3352661,211.8585358
2103296,246.2984772,209.5381622,251.0014801,262.4670715,228.0587921
2105344,260.4883118,228.6750793,219.4337158,251.3733368,226.6333771
2109440,239.6102295,204.8771667,250.2505951,285.6058044,215.7420044
2113536,247.3213806,190.8887329,279.9793701,274.104126,189.7845764
2115584,226.1263885,174.5578003,265.672821,235.4295807,176.4358368
2117632,238.8779907,231.5699005,295.4514771,250.3551941,250.7982025
2119680,251.0235291,248.7884521,266.1850586,292.5028381,214.090271
2121728,215.2769012,235.105957,219.9057159,288.0722351,187.6694336
2123776,240.4523926,267.4224243,218.7985687,267.061676,192.3867188
2125824,230.6447449,225.5869446,239.7183533,268.6244812,207.0174561
2127872,242.4954529,190.381546,194.927124,312.4153442,217.2210541
2129920,213.8293152,231.7332764,180.0739594,301.9203186,222.1867828
2136064,215.8333588,209.5093384,231.9800568,233.5327606,237.5618744
2138112,202.9125519,236.5314178,223.7248993,307.4984436,208.6369476
2140160,186.6287689,216.0978394,233.5054016,270.7055054,195.7412109
2150400,237.1223602,237.6489105,214.1989441,275.388031,227.6953888
2152448,211.5521698,221.3230591,264.7502136,286.3650818,224.7902069
2154496,195.0123901,287.9290466,247.1155548,285.1346436,239.9149017
2156544,207.480011,224.4871826,229.4304657,269.0505371,239.3435211
2160640,230.7932434,216.3646088,226.9771729,289.9794006,209.5915527
2162688,213.7993469,239.89534,176.0025482,242.2661591,207.7483673
2164736,183.3215027,241.6437683,271.0475769,235.319519,209.151825
2166784,206.1547241,253.4086456,282.8105164,259.1780396,227.4995117
2168832,223.6794891,226.6417847,249.1966095,262.3074951,200.3301849
2179072,227.7119598,236.8398285,265.2210999,304.6427917,249.4272308
2181120,225.7733154,241.2052612,248.5180359,290.1945496,280.0308533
2183168,200.9382782,230.9331665,236.6304016,268.1249084,218.5081024
2185216,195.7395935,236.7660828,206.6256561,273.4788208,227.8979492
2187264,213.2543335,222.8376465,200.9789886,245.7834625,244.677124
2189312,224.6316223,244.9743347,264.6487732,294.7833862,249.7792358
2193408,225.0509186,227.2092896,229.4984894,298.9654541,261.360321
2195456,229.3178253,264.3066711,243.9691925,284.129425,237.3070068
2197504,212.4663544,253.2689362,260.2987061,322.3963013,238.2515869
2199552,247.5525055,225.8608704,260.8378601,313.043396,272.9117432
2201600,221.9836731,200.3679504,240.2392426,275.8293457,222.3851166
2203648,204.5398102,221.6834869,241.8834076,255.9327087,265.5534973
2205696,236.5270996,172.7982941,225.2813568,280.651123,265.4840698
2207744,230.0961914,220.59729,213.3002319,296.4306641,236.4794922
2209792,189.5808258,225.586792,202.9488525,236.9227448,243.0564728
2213888,254.1884155,192.163681,275.3789368,281.0708313,261.2539978
2215936,232.4966583,217.676239,247.4243622,262.585144,313.5293579
2217984,241.6825867,227.7218628,228.7564697,292.7417908,248.7081604
2220032,239.095871,222.1351013,210.3734131,289.8709717,222.7553864
2222080,200.0431366,256.064209,220.9790649,313.1661682,235.0214386
2224128,185.2175293,211.5574951,221.856842,302.7152405,241.0160828
2226176,208.1297302,218.4827423,225.7301483,259.4291382,240.7015076
2230272,241.6044617,240.3159943,285.3203125,271.4719849,203.5930634
2234368,256.5301208,197.70578,240.5374451,283.0250549,239.9435272
2238464,203.0368042,218.8919525,271.7860413,247.1915131,281.8590698
2240512,210.0599213,219.9122467,221.8179932,269.6174011,262.177002
2242560,243.0478668,234.3243408,244.194931,288.304657,273.578186
2246656,274.6646118,225.9772034,232.4956512,248.1125488,221.0847015
2250752,242.3168793,212.737442,222.1403198,251.226059,261.7987061
2252800,239.436676,217.3847351,235.0017548,255.8609161,228.4578705
2256896,243.7362213,191.1459503,244.8090057,309.764801,223.9790649
2260992,207.2157135,191.5312042,238.6993256,306.4954529,187.2848511
2263040,211.391098,218.8704224,262.6551208,332.2648621,224.4812775
2265088,272.0445557,243.03479,249.7868195,265.5773315,267.6730042
2269184,254.7501678,227.1012726,250.4604492,285.9759216,229.5785065
2275328,253.8133545,215.4242249,222.9352112,316.1711426,261.8104858
2277376,271.7098083,244.5417786,196.8900299,275.6349792,273.9284973
2283520,266.4071045,218.163147,266.3172913,286.6315002,217.2867126
2287616,243.3775024,208.6132813,200.9398499,252.0292816,213.443985
2293760,230.4742584,225.2853088,271.9242554,297.9338684,250.4627838
2299904,223.9767761,222.9792938,225.6645508,280.4548645,236.6184845
2301952,189.4167175,248.5639801,245.447525,304.8761597,255.6048737
2304000,236.8663788,209.7657013,228.5957947,279.1716003,242.4714508
2306048,247.942749,180.0107117,242.5098267,283.6236572,258.0756531
2308096,232.0076904,201.2479706,236.5079193,239.4151306,256.3224792
2310144,213.6865692,224.108551,232.4900208,268.2715454,233.022583
2312192,255.4337158,241.6725464,216.9786987,270.2502441,208.0046082
2314240,227.34729,193.6717072,224.9341278,214.5385132,264.785553
2316288,196.6530457,252.3145447,210.7847748,234.0976563,253.286377
2318336,234.1937561,245.290802,233.3794861,276.9957581,261.1799622
2322432,232.788559,228.5307617,271.8486023,251.1504059,220.858902
2324480,234.809494,256.0577393,216.3466492,236.89151,263.296051
2326528,217.8062439,186.0545502,243.3067169,276.8148804,258.4085083
2332672,224.4308014,234.3691864,207.7267456,265.5954895,268.1842346
2334720,211.8195648,221.7574158,204.4047089,273.391571,236.113739
2338816,285.7559509,204.9219666,224.843338,282.3612671,273.8572998
2340864,283.8516541,255.3054352,239.5802155,250.5298615,246.2067261
2342912,233.815094,262.2875061,223.6923981,288.3897095,278.8340454
2344960,218.1460571,264.9148865,239.1555023,292.6819153,283.7305603
2349056,204.5203552,239.2747345,208.2273865,249.2764435,205.4577332
2355200,256.5517273,250.1022491,289.1475525,252.1596069,255.2589569
2357248,207.8931427,229.473526,319.2731323,254.9268036,232.2178497
2359296,237.9768677,229.5706635,248.4602203,297.5705872,235.58992
2361344,213.1835632,258.1939697,230.8996582,305.5411072,227.3374481
2363392,221.1462402,234.5697937,223.4359131,271.8117676,252.5904083
2365440,280.7558899,230.4046631,238.5582581,264.3042908,228.2159882
2367488,276.1863708,213.4568024,267.0724487,287.6610107,225.104126
2369536,253.6399536,228.530777,235.8485565,282.8890381,240.6307373
2371584,273.9220581,221.6478729,228.4867706,270.6231079,209.603653
2373632,198.9201202,219.3572235,217.5541992,290.6498718,241.9436493
2375680,231.686203,224.51651,255.5265961,288.1983337,256.7654724
2377728,259.8252869,234.549118,195.0543671,263.2897339,232.801712
2379776,254.8208771,230.6280518,212.8266602,281.5978699,210.9246216
2381824,201.4708557,238.7204285,244.3502045,263.2757568,243.6209717
2385920,251.6938477,245.0301361,222.1991882,253.5085449,238.3858643
2387968,255.8377991,204.5682373,215.839325,255.79776,243.5496216
2390016,237.9648285,215.7172852,210.5888672,238.9427795,259.4464111
2392064,247.0263672,236.9207001,235.4993896,261.0945129,285.7252197
2398208,255.4298859,260.0129089,203.0659943,308.8446655,262.7840881
2406400,243.6700745,216.7397461,241.6895447,257.0124207,257.6034241
2412544,242.2856445,200.8386078,244.4584045,257.1218872,255.5851898
2418688,216.2973175,267.8461914,238.3914795,294.5875549,275.6886597
2420736,257.6213684,252.8535461,239.476944,318.2431946,284.1728516
2422784,231.2384491,261.8365173,216.9817505,267.8678589,224.5293884
2424832,249.3059235,231.5136261,209.9262085,286.5670776,219.2303925
2428928,271.7249146,229.8038483,256.4603577,335.48349,192.3677216
2430976,290.0089417,252.1612244,241.8243713,257.5211487,248.1582947
2433024,241.0486298,218.35466,199.6916046,251.3392639,263.8518066
2435072,250.1536407,228.4543457,265.7017212,263.5150452,244.936676
2437120,232.9765167,255.0890961,248.270813,273.0806274,239.0658722
2441216,277.2967224,263.943512,252.5913849,301.0072632,259.3352966
2443264,249.4746094,265.3364563,239.3934631,297.1263428,229.036377
2445312,268.0623474,223.0267487,198.1119995,266.7943726,215.6381989
2447360,277.4190063,239.2224274,212.6132813,237.8649445,232.5772858
2449408,258.2807007,231.4715118,190.4319916,242.8648071,275.3355103
2451456,233.4997253,221.8675842,253.5854187,268.5588379,229.9711761
2453504,238.4098663,246.2073059,251.1586761,265.8638,249.9443817
2455552,254.8581696,244.1861725,226.030304,271.8340454,229.6304474
2457600,318.6388855,222.1660461,211.5727386,255.7537079,230.0955048
2459648,281.2019348,264.9506531,188.8956757,258.01297,218.3756561
2461696,288.7547913,223.8506165,198.6401825,306.7932434,226.6113892
2465792,193.3829041,217.6930389,237.4743958,305.8887329,266.0400085
2467840,272.3525696,180.789566,245.0222473,278.0353394,203.61203
2471936,210.1030121,233.9849701,201.9052124,279.530426,214.847702
2473984,231.8592682,251.0533142,226.9788666,274.8405151,265.4070129
2476032,232.6078644,242.617981,236.5096283,229.9635773,265.5466919
2480128,278.5406189,270.5808716,211.3435516,267.5891724,276.7635803
2482176,272.2923279,253.5061493,220.7976532,278.27771,320.9672546
2484224,226.5696564,190.1928253,259.8179016,295.9570618,235.8042755
2486272,239.1067657,234.9935303,248.3105927,292.3382263,238.4259491
2488320,258.9663696,225.7674408,220.0096741,268.148407,258.99823
2490368,289.6917725,215.7081909,209.4543915,286.9873962,218.8509521
2498560,310.2982788,217.6230164,231.9424438,251.6862946,236.5183563
2502656,242.9656982,246.1998444,231.2244415,278.6462097,251.8108215
